LossAfter,AverageAbsY,StdReturn,MinReturn,ItrTime,Entropy,AverageDiscountedReturn,Iteration,NumTrajs,dLoss,AbsLearnSignalNew,LossBefore,AbsLearnSignalOld,PolicyExecTime,MeanKL,AverageAbsQ,AverageReturn,AverageQ,AbsLearnSignal,AverageAbsQYDiff,AverageY,AveragePolicyStd,Time,EnvExecTime,MaxReturn,ProcessExecTime,ExplainedVariance,AverageQLoss,Perplexity,MeanKLBefore
-246.773,244.751950702,812.478519485,1098.47052332,43.11786222457886,7.52103,228.110517102,206,5,0.044693,0.693811389004,-246.728,0.693386492913,1.0431268215179443,0.00971122,244.746,2300.95279109,244.603,0.693811389004,2.86513699095,244.609226384,0.852097,8600.452009916306,1.6158373355865479,3108.80414384,0.11935997009277344,0.841793968507,70.7756,1846.46,0.0
-305.52,246.292138748,97.4765594582,2590.59885573,43.16386532783508,7.52934,211.246382063,207,5,0.0623779,0.740509236043,-305.458,0.740792433562,1.0618205070495605,0.00971825,246.285,2736.30774213,246.179,0.740509236043,2.86771806593,246.186242592,0.853271,8643.750118732452,1.621898889541626,2835.50746619,0.11883854866027832,0.675340653145,70.3881,1861.88,0.0
-275.873,247.050226539,668.585480048,1238.80885375,42.980451583862305,7.52747,220.329124637,208,5,0.0506897,0.651973973858,-275.822,0.651429374555,1.053302526473999,0.00950852,247.044,2568.26814954,246.92,0.651973973858,2.8592058724,246.925854822,0.853016,8686.866584539413,1.6253125667572021,3008.074102,0.12023258209228516,0.847113695779,68.8192,1858.4,0.0
-306.221,248.504877766,115.266834499,2594.66311965,43.19127583503723,7.52693,204.03532322,209,5,0.0574951,0.751904250429,-306.163,0.752477023101,1.052431344985962,0.00667864,248.499,2741.81449173,248.372,0.751904250429,2.87546188603,248.377028851,0.852973,8730.19388461113,1.6163372993469238,2929.50216862,0.11850094795227051,0.720674541515,71.9763,1857.39,0.0
-302.582,249.650936932,114.489692441,2456.54970752,42.91974401473999,7.52704,219.650162287,210,5,0.0560913,0.747113077717,-302.525,0.747385296804,1.0378799438476562,0.00996181,249.641,2617.52102576,249.526,0.747113077717,2.88718933459,249.535340734,0.85298,8773.24941778183,1.615602731704712,2775.80638285,0.1199791431427002,0.799983922706,69.2958,1857.59,0.0
-274.366,250.530077597,622.417700612,1250.1076935,43.139880895614624,7.52275,208.103355591,211,5,0.0519104,0.728914505819,-274.314,0.728573708544,1.0421082973480225,0.00986854,250.523,2471.49155798,250.427,0.728914505819,2.94114628917,250.433453954,0.852405,8816.526502847672,1.6132378578186035,2944.69892415,0.11861252784729004,0.667583550927,77.0659,1849.65,0.0
-255.838,251.616088834,708.178733403,1044.35530688,43.18555951118469,7.5223,210.273947442,212,5,0.0532227,0.716157757572,-255.785,0.714920878725,1.0527310371398926,0.00991119,251.609,2312.20888977,251.505,0.716157757572,2.90069965369,251.512084349,0.852343,8859.849912405014,1.615678310394287,3017.69181302,0.1193535327911377,0.814044556042,72.1948,1848.81,0.0
-268.856,252.537639938,617.355303111,1270.82312337,42.94589805603027,7.5201,221.725575201,213,5,0.04245,0.718520786434,-268.814,0.71864895067,1.0562331676483154,0.00648477,252.527,2446.17251456,252.415,0.718520786434,2.92854161637,252.42449054,0.852028,8902.932078123093,1.6090378761291504,2927.49525021,0.11978340148925781,0.824149707323,69.7252,1844.75,0.0
-303.914,253.559342475,244.434881548,2325.48270994,43.160876750946045,7.52028,241.535760956,214,5,0.0527039,0.670101690399,-303.861,0.669749970581,1.036146640777588,0.00976143,253.554,2774.44756551,253.427,0.670101690399,2.91363684909,253.432554892,0.852063,8946.228808403015,1.6060044765472412,3030.97712436,0.11841630935668945,0.751153937575,70.3556,1845.08,0.0
-289.567,254.674061029,502.260066994,1688.14861528,43.604339599609375,7.5186,228.563956781,215,5,0.0475769,0.741340613512,-289.519,0.741084401496,1.0592389106750488,0.00993764,254.667,2648.65927239,254.537,0.741340613512,2.95402700378,254.543149625,0.851841,8989.96748161316,1.624924659729004,3089.45193925,0.11986923217773438,0.728429687831,74.8441,1841.99,0.0
-251.664,255.783128139,642.28842616,1265.74042921,43.35636115074158,7.51642,205.834719082,216,5,0.0560913,0.720342328493,-251.608,0.719878707138,1.0716445446014404,0.00990144,255.775,2247.27723263,255.693,0.720342328493,2.97021819585,255.700848314,0.851577,9033.46099972725,1.642310380935669,2924.64760083,0.12203240394592285,0.792899268756,79.8201,1837.97,0.0
-242.287,256.325464432,798.61307468,883.6227279,43.332332134246826,7.50902,198.672962597,217,5,0.0555115,0.723291218992,-242.232,0.722732581342,1.0770595073699951,0.00986867,256.318,2083.42070963,256.222,0.723291218992,2.99986049787,256.229368857,0.850564,9076.928230762482,1.6290946006774902,2862.37065243,0.12203550338745117,0.84328646681,82.6229,1824.42,0.0
-312.276,257.558784427,96.7636227999,2722.24789898,43.34560489654541,7.50262,223.760521229,218,5,0.0594177,0.68802852051,-312.216,0.688830780898,1.072342872619629,0.00986882,257.552,2890.71603284,257.448,0.68802852051,2.92995669921,257.454581542,0.849729,9120.413524627686,1.6254322528839111,2992.72136153,0.12471985816955566,0.684094042347,76.3668,1812.78,0.0
-271.113,257.811851918,593.686884607,1574.89359166,43.52778387069702,7.50185,233.451397967,219,5,0.0526733,0.649798596842,-271.06,0.648994144795,1.0935049057006836,0.00985056,257.805,2461.46070233,257.727,0.649798596842,2.96718507338,257.7338785,0.849665,9164.078481197357,1.6315436363220215,3102.97205252,0.1210029125213623,0.742312407797,79.3323,1811.4,0.0
-313.334,259.076482926,65.1402165696,2829.39050191,43.55266523361206,7.50138,227.591169132,220,5,0.0388794,0.701341405248,-313.295,0.702168524176,1.060478925704956,0.00640799,259.069,2894.8511566,258.979,0.701341405248,2.98044389187,258.985839627,0.849628,9207.76826786995,1.5996556282043457,2999.49567749,0.12173628807067871,0.676554621177,78.8139,1810.54,0.0
-271.47,259.753376258,617.983270745,1122.55012713,43.367037296295166,7.50043,199.777869935,221,5,0.0492554,0.697034447083,-271.421,0.696902829138,1.0775690078735352,0.00994112,259.745,2341.64000857,259.658,0.697034447083,2.95283969769,259.664986173,0.849506,9251.27557849884,1.6294515132904053,2755.63269799,0.12175631523132324,0.341544436609,72.7403,1808.82,0.0
-275.533,260.508840963,516.007426562,1780.09785835,43.13646149635315,7.5023,232.152581677,222,5,0.0671387,0.68305097514,-275.465,0.683039553645,1.0526862144470215,0.00674657,260.502,2552.13072541,260.406,0.68305097514,3.01769579052,260.412510307,0.849799,9294.547754764557,1.6021716594696045,2999.12799205,0.11856746673583984,0.797977592666,84.6341,1812.21,0.0
-264.525,261.677211371,649.538330619,1453.52104318,43.263625144958496,7.50429,231.659050844,223,5,0.047699,0.732777928565,-264.477,0.732691832119,1.0559792518615723,0.00999234,261.67,2429.35057054,261.583,0.732777928565,2.95282768671,261.58965638,0.850083,9337.949061393738,1.6087942123413086,3071.40409016,0.12433671951293945,0.841291784421,76.2336,1815.81,0.0
-276.038,262.723510093,848.98450444,852.481947445,43.06065225601196,7.50017,221.261690334,224,5,0.039917,0.707140618535,-275.998,0.707305579403,1.0495891571044922,0.00651474,262.716,2548.17662273,262.629,0.707140618535,2.95961080431,262.636369798,0.849474,9381.148505210876,1.6080172061920166,3028.81238327,0.11543512344360352,0.848708707062,76.478,1808.36,0.0
-278.833,263.350687522,592.280389105,1326.38056345,43.06595182418823,7.49854,234.905752174,225,5,0.050415,0.670596046176,-278.783,0.669913303996,1.0415663719177246,0.00963236,263.342,2507.35102854,263.253,0.670596046176,3.06878764106,263.261252125,0.849273,9424.354941368103,1.6234924793243408,2852.73839772,0.12071084976196289,0.813601883546,90.4881,1805.4,0.0
-287.241,263.814431044,620.638590114,1316.2998406,43.150696754455566,7.4982,217.850313108,226,5,0.0570068,0.732290248041,-287.184,0.732403586436,1.0684568881988525,0.00921741,263.808,2553.62144869,263.725,0.732290248041,3.01936404661,263.730779699,0.849304,9467.642533302307,1.6194586753845215,2929.37632884,0.11782002449035645,0.824956159479,82.7957,1804.79,0.0
-289.328,264.433082123,580.040075174,1485.53662592,43.144479513168335,7.49817,233.151377743,227,5,0.0879517,0.721665591305,-289.24,0.720350555241,1.0484042167663574,0.00647368,264.426,2635.71018195,264.342,0.721665591305,3.01207448531,264.348833557,0.849307,9510.924118995667,1.6015148162841797,3061.19469927,0.11937522888183594,0.840775750328,79.5506,1804.74,0.0
-291.894,265.273625766,517.6081452,1592.41298488,43.11087441444397,7.49723,231.816295075,228,5,0.0503235,0.732254572229,-291.844,0.733525338071,1.0753958225250244,0.0098207,265.266,2621.3610996,265.182,0.732254572229,3.01795951976,265.188643904,0.849176,9554.171419382095,1.6236960887908936,2979.6808245,0.12148714065551758,0.842917519179,82.5369,1803.04,0.0
-319.54,266.030320921,158.676486145,2587.46251404,42.913267612457275,7.49106,227.672292205,229,5,0.043457,0.728006238477,-319.497,0.728826583611,1.0681555271148682,0.00996691,266.022,2863.58443629,265.937,0.728006238477,2.98906442168,265.944760262,0.848313,9597.217794656754,1.6586251258850098,3019.19295292,0.11980247497558594,0.79828063119,76.6139,1791.96,0.0
-318.386,266.936897905,133.791439502,2701.03352284,43.00315546989441,7.48891,230.641964393,230,5,0.0454407,0.766541285552,-318.34,0.766137689409,1.0493316650390625,0.00647071,266.931,2815.58508777,266.837,0.766541285552,3.01640233888,266.842394842,0.848083,9640.359815359116,1.5867629051208496,3064.11065443,0.11744356155395508,0.825964079151,77.1908,1788.09,0.0
-287.417,267.530449564,421.243701569,2066.57118513,43.02774620056152,7.48649,226.451189305,231,5,0.0503845,0.665132032874,-287.366,0.665684719041,1.0841505527496338,0.00996585,267.523,2617.14982031,267.43,0.665132032874,3.02952173278,267.436738813,0.847781,9683.522305965424,1.6255080699920654,3077.99098005,0.12449526786804199,0.777796061795,77.7024,1783.79,0.0
-308.209,268.337652724,218.251611331,2410.11713319,43.05493187904358,7.4802,226.286240936,232,5,0.0383911,0.709226167765,-308.17,0.707748550175,1.067265510559082,0.00640839,268.329,2792.47001957,268.233,0.709226167765,3.09932505517,268.241199046,0.846918,9726.71210193634,1.6286046504974365,3023.79518938,0.11974072456359863,0.812372513508,92.1509,1772.6,0.0
-314.57,269.096159667,80.9495944455,2654.41812966,43.23114728927612,7.47176,217.367395498,233,5,0.0526733,0.768047109467,-314.518,0.769220494934,1.0528826713562012,0.00971498,269.092,2768.5129912,268.989,0.768047109467,3.09139888821,268.992899494,0.845728,9770.081279754639,1.5981371402740479,2876.39918252,0.1188955307006836,0.745107852492,88.455,1757.7,0.0
-306.785,270.029121586,292.804046654,2292.29773274,43.02968168258667,7.47439,237.128980083,234,5,0.0413513,0.728897215001,-306.743,0.727869627254,1.060149908065796,0.00648232,270.02,2797.16632998,269.921,0.728897215001,3.05852044839,269.928892038,0.846147,9813.250012874603,1.6089348793029785,3147.55351649,0.11820793151855469,0.74640202105,83.891,1762.32,0.0
-242.697,270.529241159,1062.41902093,904.946994893,42.84297585487366,7.47267,213.331409072,235,5,0.0483551,0.769404749215,-242.648,0.76844707574,1.0420582294464111,0.00972643,270.522,2204.83037873,270.432,0.769404749215,3.09401186801,270.439518413,0.845929,9856.23055934906,1.580345869064331,3273.92838038,0.11743760108947754,0.794850448278,83.8632,1759.29,0.0
-265.971,270.708318792,716.13284971,1505.79767325,42.92827224731445,7.47519,226.441039382,236,5,0.0551147,0.651159798615,-265.916,0.65106043914,1.0654306411743164,0.00652016,270.702,2396.19316202,270.611,0.651159798615,3.00547590596,270.616556422,0.846285,9899.29611158371,1.6369996070861816,3018.2338738,0.12000179290771484,-5.34694264364,78.3586,1763.74,0.0
-323.179,271.496325468,75.2491262291,2739.67204904,42.82337927818298,7.4725,223.823393765,237,5,0.0484314,0.713290166133,-323.131,0.714042103635,1.029599905014038,0.00972409,271.49,2829.39116149,271.385,0.713290166133,3.04577279653,271.391673852,0.845932,9942.253503322601,1.577458381652832,2956.55360638,0.11601924896240234,0.673088309375,81.9211,1758.99,0.0
-311.31,272.05694652,195.333222743,2471.19679382,43.259822607040405,7.47344,228.329745768,238,5,0.0424805,0.675971889618,-311.268,0.676096380794,1.0191841125488281,0.00655144,272.049,2786.47446584,271.95,0.675971889618,3.04486448353,271.957654915,0.846096,9985.650660037994,1.5727787017822266,3022.04743691,0.12066459655761719,0.760127850324,82.9753,1760.65,0.0
-256.211,272.612206093,852.527945744,749.962646482,42.93541765213013,7.47324,198.713459335,239,5,0.0363159,0.76257726547,-256.175,0.761805907996,1.0327064990997314,0.00649178,272.605,2252.33446953,272.511,0.76257726547,3.08965783378,272.517866163,0.846094,10028.7209045887,1.6099672317504883,2942.45015674,0.11632990837097168,0.752731530771,86.7717,1760.29,0.0
-288.117,272.792104171,629.116483203,1298.8821225,42.96293115615845,7.47219,206.123387756,240,5,0.0650024,0.699319590128,-288.052,0.699692400132,1.0181090831756592,0.00643022,272.787,2524.7954316,272.692,0.699319590128,3.07935079559,272.697190623,0.845971,10071.81945180893,1.5624158382415771,3029.69738149,0.1176910400390625,0.808341290713,82.8428,1758.45,0.0
-318.359,273.691150161,224.583860648,2471.80123185,42.93814969062805,7.47015,231.195612574,241,5,0.0500183,0.644636122759,-318.309,0.64489361322,1.0454249382019043,0.00971099,273.684,2855.9049298,273.583,0.644636122759,3.1031686102,273.588822375,0.84571,10114.893476247787,1.592952013015747,3127.55225138,0.11813020706176758,0.737442192755,86.1112,1754.88,0.0
-306.34,274.097746055,243.867961636,2388.65753808,43.012895584106445,7.47011,234.128399762,242,5,0.0534058,0.672775341402,-306.286,0.671950503859,1.050189733505249,0.00964921,274.092,2796.03330292,273.999,0.672775341402,3.07360165522,274.005021834,0.845778,10158.045893669128,1.6106154918670654,3042.31217283,0.1185140609741211,0.760189387921,83.3568,1754.81,0.0
-323.958,274.701422536,189.979172935,2570.91482758,42.78488826751709,7.46841,235.81965891,243,5,0.0489502,0.763558956356,-323.909,0.764106511138,1.047041416168213,0.00980661,274.696,2892.61814705,274.598,0.763558956356,3.1432313418,274.602581729,0.845575,10200.97088599205,1.6196274757385254,3164.6770332,0.12361645698547363,0.7609517562,96.1155,1751.82,0.0
-325.279,275.315939836,62.9677794227,2908.74840293,42.82199835777283,7.46631,243.092872272,244,5,0.0424805,0.7569716454,-325.236,0.757298656957,1.0084209442138672,0.00649572,275.307,2965.14077755,275.204,0.7569716454,3.1226682804,275.212671988,0.845342,10243.932386398315,1.5580565929412842,3084.60335763,0.11484193801879883,0.875086353178,88.2407,1748.14,0.0
-290.949,275.880919984,752.734707662,1064.95124563,43.158424377441406,7.46469,224.525344071,245,5,0.0509949,0.611854225511,-290.898,0.611286087586,1.0493757724761963,0.00642179,275.875,2559.76587106,275.772,0.611854225511,3.13926882429,275.777488713,0.845155,10287.228360652924,1.6117157936096191,3043.48136182,0.11958980560302734,0.781234459992,90.9856,1745.32,0.0
-235.836,275.567849255,765.826795187,1132.0396355,43.19133400917053,7.46528,211.657785832,246,5,0.0453796,0.676552789975,-235.79,0.675527981477,1.064222812652588,0.00996971,275.561,2060.02302663,275.453,0.676552789975,3.20609424224,275.458322184,0.845204,10330.556336641312,1.6249182224273682,3071.41129314,0.11767101287841797,0.827099785041,95.6271,1746.34,0.0
-308.961,275.906072462,204.792005627,2299.97020152,43.08652353286743,7.46474,201.393711877,247,5,0.0418701,0.443086105971,-308.919,0.443312095425,1.0484297275543213,0.00640301,275.898,2672.88994952,275.785,0.443086105971,3.1209490015,275.792797048,0.845152,10373.773941516876,1.6102478504180908,2926.75238656,0.11926388740539551,0.0548446507403,85.6951,1745.39,0.0
-265.571,276.402980756,687.803642919,1452.34229813,43.18002009391785,7.46556,225.417628278,248,5,0.0469971,0.774763534325,-265.524,0.775292964747,1.0270609855651855,0.00659726,276.398,2330.24217462,276.297,0.774763534325,3.16932149881,276.301543128,0.845253,10417.090444803238,1.586214542388916,3044.08102123,0.11854362487792969,0.789152384331,92.8422,1746.83,0.0
-223.224,276.222074772,1206.90160744,47.9496332881,42.98432493209839,7.463,190.793091342,249,5,0.0370178,0.80048232844,-223.187,0.800599845158,1.053112268447876,0.00640841,276.214,2029.88705814,276.056,0.80048232844,3.20654404695,276.063750612,0.844916,10460.208430051804,1.6184287071228027,3066.9737448,0.11916780471801758,0.46681782005,88.609,1742.38,0.0
-326.902,276.456553171,116.020170829,2793.51255482,42.82009172439575,7.46176,236.906930911,250,5,0.0516968,0.686110143847,-326.851,0.686413655615,1.00187087059021,0.00985517,276.45,2930.19426379,276.292,0.686110143847,3.23046112178,276.298279236,0.844779,10503.162256240845,1.5549609661102295,3104.09384818,0.11429810523986816,0.579093538704,96.978,1740.21,0.0
-294.654,276.647332502,624.551128861,1397.04584848,43.00111150741577,7.46106,235.36698408,251,5,0.0499878,0.618797805223,-294.604,0.618894203606,1.0326669216156006,0.00964793,276.641,2627.59419417,276.52,0.618797805223,3.1971799255,276.526136945,0.844704,10546.298464536667,1.6085264682769775,3083.63911443,0.1199655532836914,0.806744988662,91.3122,1739.0,0.0
-287.5,277.151977319,825.537040614,934.22152538,42.83911061286926,7.4579,210.271415286,252,5,0.0578308,0.717333175933,-287.442,0.717800155378,1.0075998306274414,0.00997758,277.146,2583.30575566,277.027,0.717333175933,3.18891216865,277.033012814,0.844266,10589.272639751434,1.585801362991333,3049.91344138,0.11570191383361816,0.858047874242,90.567,1733.51,0.0
-326.342,277.691420433,139.284239149,2655.66832178,42.99730396270752,7.45715,217.042564791,253,5,0.0453491,0.745726355356,-326.297,0.744960601959,1.018181324005127,0.00645563,277.684,2917.94096755,277.572,0.745726355356,3.18725176018,277.577814094,0.844184,10632.401143312454,1.5884833335876465,3062.32404142,0.11481022834777832,0.785475582582,89.3688,1732.21,0.0
-307.632,278.21793381,468.51743158,1837.99068475,43.04001212120056,7.45727,223.76776555,254,5,0.0501404,0.635144331167,-307.582,0.635064919123,1.0291094779968262,0.00948292,278.211,2742.56985419,278.105,0.635144331167,3.1512823753,278.111914833,0.84422,10675.577306985855,1.6110351085662842,3053.85685478,0.11970233917236328,0.475760086201,87.2261,1732.41,0.0
